Date,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
2001-12-31,0.01664212261989063,0.016565428936151375,0.011267879972465367,0.014694818687020984,0.028147933423754018,0.027677409989354078,0.02841482972277747,0.024300988355935485,0.031900138180509685,0.028444299571530343,0.02398833050325253,0.006809686140788359,0.01290893177087585,0.010831636913544421,0.014725030403278003,0.014475244114035533,0.029009010246240932,0.0108017588253787,0.05096916847077067,0.012579277015458511,0.0200930570343701,0.021968671927231457,0.014547816985945816,0.029703724208950524,0.008360314333631599,0.015291282828250779,0.03475212528315376,0.021037169953101818,0.01862247992436509,0.02882085255642492,0.012307052783680264,0.023591721437799848,0.01601087519155564,0.05742716923211053,,0.02619770582357513,0.016908705994058783,0.016251059591517666,0.0180668112605318,,0.021318236664160568,,0.016690956038632212,,,,,,,0.02387627065617463,0.013436148857660231,0.01937429039924817,,,0.028167048259516842,,,0.016229965028866526,,,0.011438419530294399,,0.017016117965267672,0.014501342427860818,,,0.018023839961532253,
2002-01-31,0.013927138597180385,0.02014891972987759,0.010713228326462867,0.008404345533057377,0.023649755419651024,0.025756006381000004,0.042536268279341996,0.019674800686471167,0.020181604665418636,0.030545998851926343,0.01959485031190351,0.004350195111163575,0.015564452984501985,0.014397123739190236,0.026235019874047114,0.01686614987423736,0.02682641190924154,0.0060442021726794136,0.025177276183028997,0.023073186097608285,0.016179872444162993,0.03236792802282223,0.012743589216899559,0.025787499339624084,0.007440269918300216,0.019585037627461496,0.0169136613224952,0.029589152513771283,0.010619930796502282,0.026535074828144545,0.007034219286902113,0.020227716837036364,0.018068496268819623,0.07151428064407866,,0.02827789266322653,0.029697638033411883,0.02962896803949144,0.02524251364464708,,0.01836919222196076,,0.017586447770915753,,,,,,,0.017778584464689995,0.013900708197735624,0.03401596878555579,,,0.029415310852428492,,,0.026094697545703028,,,0.011527381031974458,,0.0254593839208396,0.024908978267807618,,,0.018380334029054948,
2002-02-28,0.007461113056511247,0.017966118076337658,0.008186549398701927,0.011009215719257183,0.020425716676726696,0.016690638094592477,0.026023397345936543,0.018919089117606692,0.014811704731235276,0.021323718771229735,0.022448245100520542,0.00778541538649668,0.012964205324183457,0.011045479269729852,0.016759353000815064,0.012781139126723021,0.019872340166756784,0.013850019268473453,0.027864870204205642,0.014975819524800368,0.01581343965297606,0.022656867148968612,0.011568275439486339,0.02753460030943639,0.007045035416321619,0.015780094160793765,0.017277809625844565,0.01956218685398254,0.015293257845350353,0.032203578460801977,0.010737849395739225,0.015170551989842051,0.018876691641374236,0.022703096699771396,,0.051093718255174954,0.017621215341741173,0.027674173617326655,0.013154401772652062,,0.01383853676375252,,0.013726815214378288,,,,,,,0.01713662678038426,0.012320062959871852,0.029822940700499394,,,0.022966372768093178,,,0.01707798310137421,,,0.021249869715872515,,0.024274285536493176,0.05850271674725577,,,0.016597997751581203,
2002-03-31,0.013143724041743418,0.016748469226051353,0.0062164480984693415,0.012709445586318525,0.029251894808442258,0.01501786008119245,0.03349462801331002,0.021067525491565604,0.020058194823118016,0.033025164290461116,0.023597534793803585,0.007699907628298351,0.012175772301230563,0.010115798270291215,0.012584615476401778,0.015578400347500373,0.019101584683578424,0.009848711451172242,0.02508532535855507,0.012490268394307323,0.014465800789245774,0.0308093333210825,0.015126795137478635,0.021025706632163146,0.007721636741901039,0.018269090077556255,0.025427818461631533,0.01884513497772581,0.01733339896442021,0.01909710713862789,0.017892799147090636,0.022026589081637318,0.01696267204619432,0.01862837247681172,,0.02489879207615469,0.028317639896059826,0.022178246247725006,0.016426330052263405,,0.025407793517863916,,0.018827791141538024,,,,,,,0.01591246193312067,0.014617398492337157,0.02885422131920808,,,0.011795044417780403,,,0.0110563550138084,,,0.013524790802123151,,0.01721095085193873,0.030655347487787914,,,0.014557739978200356,
2002-04-30,0.010898068276834155,0.011026833674720522,0.009268400908923861,0.011542101320566796,0.01842988449545775,0.015385126603106241,0.041535783562500955,0.0152073243849113,0.017790597595043124,0.024050466230412137,0.013761994613849152,0.009589807483332295,0.013853878934535609,0.0073484102857628965,0.011299026107263455,0.011379253177370818,0.017064692431140022,0.010161019017695186,0.009922733842911619,0.011804354545573584,0.01635613822439726,0.014007745585920078,0.008085121107546177,0.015779437637905316,0.01185614300610906,0.012754856959873941,0.017335210942142378,0.015512598855733284,0.012532691546507598,0.014602612207499385,0.014171768786528424,0.015513657523613186,0.02065501975755458,0.01770653228450701,,0.029707810996873196,0.019986464052824983,0.020316550626888967,0.01734346397238695,,0.015670031424882845,,0.020131391860951347,,,,,,,0.012990163305399953,0.006964011994774364,0.03292063482618905,,,0.013312759013177317,,,0.014326062103746796,,,0.017764100993997816,,0.013362547859947426,0.02907322815655835,,,0.013661505145509772,
2002-05-31,0.01653852089132779,0.019495375981237552,0.009131433062697437,0.008483178846615062,0.014596582144134796,0.021788730089493353,0.03191935070523815,0.012834973717129387,0.016806411527450275,0.016029847813314967,0.019200276186551794,0.006187865440867557,0.0261180527494858,0.010216969634258687,0.016486501199590952,0.024533998432662935,0.01273081951495098,0.0131784475881084,0.020866085174475007,0.01219133522827926,0.021939080813356254,0.01572312535711242,0.008832564590490767,0.018254126267112338,0.006183408560764104,0.00964677008889359,0.027055700725733035,0.01865126152056565,0.019509972547904507,0.01714769488042928,0.008178240777377183,0.013060647364273916,0.015832641912422,0.0327076256537063,,0.020930990702064535,0.018766377916744327,0.03928497686395241,0.01412005809667068,,0.016983849383475507,,0.013429360924007502,,,,,,,0.013915894027904496,0.012630684333510224,0.0187633123875193,,,0.013824124846325858,,,0.02041062349293062,,,0.05173641918835757,,0.011830996809390633,0.022795527421695907,,,0.012595722565962388,
2002-06-30,0.01492087464372164,0.012685439830245235,0.012717032262144538,0.0075345078718988155,0.01896141358970831,0.017038829809166437,0.03959135422718354,0.018432555583271497,0.0154769794907666,0.036550949160951224,0.016438601991737387,0.008834415148029146,0.020778871774603858,0.017229987683045834,0.019345020744870375,0.021757941656977375,0.018803964038376315,0.014206935218739196,0.020384574044379912,0.014867376023429274,0.016321211480565225,0.03415761806323954,0.01194689105488662,0.02086402273384541,0.009784653152106117,0.008764751663796755,0.01810693344464329,0.013499457574120431,0.011630292706443111,0.0203913522956658,0.016029540163019416,0.017174873770391192,0.01575975429261501,0.02407498965554065,,0.030514211229830595,0.02948060823912552,0.032532951424009804,0.011830739702294814,,0.018561142041492767,,0.019000111282748568,,,,,,,0.0167489598925117,0.018506678773503996,0.02039673812212739,,,0.02973881352686301,,,0.023128532844469217,,,0.028736687871007367,,0.02340438226059762,0.01922677267733856,,,0.013436819324420302,
2002-07-31,0.01682492118021158,0.012975068373904183,0.012382540897964128,0.012002048148330073,0.02115871645342441,0.0204183724374801,0.047151236443530774,0.022818945345785772,0.019510680013694614,0.030689485904234915,0.01736351308925393,0.008706661165159021,0.018343925815736975,0.01834067059175129,0.0186885435107773,0.0271429478780232,0.02478266346690589,0.010619402481685239,0.020633125429643594,0.02119886548455496,0.018252539286756138,0.029673810850538013,0.013341310802142245,0.026510100234277002,0.007944856754834256,0.017390383304553482,0.014932837388361717,0.019748047682964915,0.015491779913796824,0.025273208920347966,0.011185546469930599,0.023264676768926597,0.022617425027896126,0.021622543612950726,0.028337135964011897,0.021185224720455555,0.02906991852287561,0.0290960910785549,0.021273038164683802,,0.02159147925622148,,0.025892200746372572,,,,,,,0.02354426046495923,0.017269850872649505,0.03245937989892491,,,0.03359042547060071,,,0.03358931699283072,,,0.029676161976507524,,0.02350011912385082,0.028556985976377555,,,0.022180491315500147,
2002-08-31,0.012152078010912894,0.01821589245725489,0.014508972863438848,0.013721850492757058,0.020111488014282572,0.018733757350681706,0.02941847368716914,0.018345249637342437,0.023417127819107576,0.026317352720757872,0.019621584385812102,0.008822392813608098,0.02223336257480566,0.01255267778338861,0.019141565525746872,0.023642274398034367,0.03470934278177333,0.010803373291956637,0.018586346097537548,0.01946178867139804,0.025011054331274426,0.029100786954012914,0.013122397604729882,0.029797924987699058,0.01034353199438986,0.015905986786953666,0.016257667836806617,0.016811969954734992,0.015165305771255407,0.026542173729822368,0.012384087267271275,0.025279507366563057,0.020892665814310395,0.015597642354794466,0.009995023258121608,0.030965130423182795,0.029429781127437032,0.0330345807432799,0.01729047768517886,,0.0329648157927252,,0.025939647349801895,,,,,,,0.016489352065507428,0.014522374094704114,0.03109376816154794,,,0.0316843282408747,,,0.02439350634080801,,,0.038341974988983285,,0.014028322100044241,0.020395388172796302,,,0.02164927578272014,
2002-09-30,0.017572753333658587,0.015142357212745748,0.016997290366040224,0.01053989873867894,0.029004435524818815,0.021236093032346613,0.031263364570221386,0.025756540430201286,0.027310621518135073,0.019606397493983786,0.020249777763132054,0.010672622331235709,0.022237358015763608,0.014758844197972333,0.016636792595869584,0.024330163883392136,0.029088056402519453,0.014863513608272703,0.017195520447531216,0.026241267636243695,0.01843151427074467,0.027301068117127663,0.013647374732780654,0.0289605060927689,0.010124148737031534,0.02512083076667334,0.026582955724704222,0.01521881048165869,0.022900649434466812,0.02094207130118254,0.016322211529929145,0.024555009443668965,0.01920004689719914,0.020572724279288173,0.00909757480745283,0.02903961098322967,0.025793926264181238,0.02214076760104809,0.01796743643315596,,0.0257575531845244,,0.018067475180564316,,,,,,,0.017893847245228186,0.015977147413943214,0.02785456932228664,,,0.03222083199087217,,,0.019249315799060057,,,0.021525750005511206,,0.020490729336258555,0.023979060582376796,,,0.01927380048718978,
2002-10-31,0.014933240870402025,0.013539693312238789,0.01496496287931209,0.008888882951025669,0.02124114280983406,0.020882514895165006,0.04423106379495092,0.016929382768227506,0.021235781484298295,0.03361615761562569,0.020689825856051756,0.007655525416714439,0.020243414045875253,0.01921074349728723,0.015999001636306184,0.02723856087158931,0.01825651467846543,0.00937411577487427,0.024249783845803504,0.016488888724000107,0.021067754953031193,0.032220576902864694,0.010669263616195157,0.025004951076717418,0.013916604494150917,0.0383123814684768,0.02126142515196198,0.023559867773109824,0.01251938518282464,0.04329338636351245,0.011618914786491987,0.03141348258156966,0.017794617937666252,0.016009221857534357,0.013324454185251132,0.029489521554244832,0.029526174457171924,0.011754772587102924,0.024559723665440694,,0.020898102844862116,,0.018316330707180906,,,,,,,0.013416495563428296,0.01294468875042072,0.03891226479886932,,,0.04099052102497123,,,0.018571804850522605,,,0.012627082880990709,,0.011484948204313852,0.01817549651802554,,,0.021178316378412155,
2002-11-30,0.02021235074385464,0.020419124146202727,0.01008688358732353,0.00857931642939357,0.01714205191561537,0.01970550411053172,0.024531202782850415,0.020354836797666795,0.019297855607092,0.02903698482316521,0.017159257724949143,0.006703956221480946,0.022783500863530846,0.01034427451961947,0.014220657560574198,0.022054866084921753,0.02109576737081286,0.015931896700589743,0.022144840781801994,0.015138844642496018,0.018289621416519197,0.02448948463877647,0.01281115504074592,0.02569738635805855,0.010729517332102145,0.03474305070960621,0.021254784661321368,0.018813120013492883,0.047895185168068025,0.032695348713949336,0.014302833353319649,0.028510933172660062,0.017718303706713498,0.025090909317151272,0.011687239995140285,0.027243490661178,0.01936371559496919,0.015902003773582293,0.012359388423270395,,0.019669909402943594,,0.012585126416816155,,,,,,,0.010112820454294359,0.009193961914027295,0.029872105585653334,,,0.01547573454134758,,,0.02041009887254825,,,0.049369017481758704,,0.011936108456908836,0.02850471907980316,,,0.020269570049697806,
2002-12-31,0.014063601078550501,0.013200790670408037,0.007122135987492353,0.006117991446467033,0.019016446678687345,0.013208120608087029,0.018160839713063592,0.012427469005740268,0.010280277357907368,0.024971001717980213,0.010195185349584971,0.0049193775022317405,0.021590098354399165,0.008551524341998558,0.011673534531157648,0.010949091324575092,0.013574848467775215,0.008012675245109303,0.017464580582994254,0.01586096665917333,0.01493788492969834,0.019372065959052352,0.008945494454114484,0.021031665816416637,0.011452535579913119,0.033739098585255936,0.017670792828126225,0.01680455881285424,0.011746750476716876,0.020404678596994245,0.012353365323324856,0.018726774121363754,0.013328304894153247,0.009480934365551696,0.00797518500173235,0.016137773482019595,0.021410311068653442,0.018698414930239313,0.012371029315658609,,0.014374550186021432,,0.01750178563931484,,,,,,,0.020123955329706816,0.01009410359138346,0.029769498562183836,,,0.01772703316779059,,,0.0072177109670328735,,,0.015649723172489454,,0.011485454924193582,0.024918573577425874,,,0.012141788533178011,
2003-01-31,0.012804786502912117,0.010459774986984761,0.00965173539478193,0.006087725733064088,0.018508169154590238,0.012139221586033448,0.022912167834905434,0.010605486829108708,0.015640153561711497,0.024433872734680603,0.012330716722014773,0.0044880249552083,0.016448390413960474,0.015314237078188776,0.015905886970387768,0.013138942109332356,0.01573304335717035,0.009428551086691078,0.012375277279953236,0.019831398635644752,0.017328962111054797,0.02096725207839308,0.008242098386720785,0.016624447435247318,0.009493861950237511,0.02538929357498533,0.013020788960614888,0.013804836505700904,0.03273423747408133,0.025768217364057513,0.012924840438598937,0.018039690846682208,0.010131694701410078,0.010164001676111535,0.008054262227250463,0.02181610641945195,0.027005378058441557,0.020076697978116856,0.017509142414693653,,0.015001964229742868,,0.014860244283045342,,,,,,,0.013441396313310665,0.006230327496647601,0.027766273479747503,,,0.0301756960308786,,,0.030197805248813072,,,0.027532170818027515,,0.02626260714589684,0.020212628150961368,,,0.015452120636802569,
2003-02-28,0.013121571671768185,0.017550407904642292,0.008649374240461426,0.008670878361945324,0.017034522241060605,0.014173920718589597,0.027368643132858205,0.01164148054547165,0.015131730427973574,0.021654235058881137,0.014773098423488788,0.00378735630516405,0.025131512547169804,0.022279789459610413,0.010901239347187015,0.011385000367026017,0.01928984270716106,0.010116609317919132,0.009301967541230874,0.013615258311380019,0.02243513411960264,0.021012884712934415,0.005968359241338877,0.01735542528085759,0.006204893265650422,0.01927099068960678,0.01556035214219423,0.01429423237040668,0.011525904087835454,0.014287890272338823,0.014403368722146426,0.025284722203873247,0.015637535718792242,0.00801832397668974,0.008099926411282739,0.020860540288627504,0.015856998713841334,0.013362658166855858,0.01287484184980512,,0.016777850347235442,,0.01603181338459696,,,,,,,0.016491760074238953,0.012253278710710361,0.03833858723642224,,,0.023869001185894783,,,0.018070049651607634,,,0.014175587227361161,,0.01771717285708931,0.01811180013608026,,,0.017418921939445296,
2003-03-31,0.014543573634538622,0.01892495513648808,0.01690128911738987,0.011315706779783573,0.023659072030534592,0.019900078924022846,0.03232107917572254,0.020027573982596643,0.027439163508715926,0.02356012198160116,0.025860104538038265,0.009663263776056478,0.02074832707169482,0.015884260223362784,0.01792220357918528,0.0219217255117796,0.028138817866414857,0.009040822791046193,0.02294050812299804,0.019052160992242054,0.02076037740078254,0.02494816171651969,0.011345051481381657,0.011222097981899357,0.012601724108125443,0.029246370109734333,0.02183244386925643,0.02570146280048384,0.014997941068613796,0.03050850277171215,0.01798999255389245,0.033220907449320734,0.014452741585250485,0.011676795029396222,0.011062217617636727,0.01892050889922843,0.026293485173694363,0.03888658233219189,0.022532892503918385,,0.028026960047261067,,0.020507368364703623,,,,,,,0.03553767942687623,0.010583152526786063,0.02822072638011357,,,0.02899393793452485,,,0.020855585875252755,,,0.019580923402737597,,0.008954577855871185,0.024675960427533533,,,0.022708066860900194,
2003-04-30,0.021897504403732785,0.02440569461740367,0.014761409968135632,0.011786332474779768,0.02842816512004725,0.023984034095885596,0.028270745919756493,0.02511168142279404,0.033257955926745776,0.028150610152159115,0.02653185041984265,0.008660298545477636,0.03254974855117343,0.016355043465633996,0.031507258807538144,0.017823891248524997,0.028514387251466013,0.013702355020061964,0.01723630203552828,0.024974937159261953,0.03841261047401031,0.030235999101274526,0.010880080436693964,0.01818352799349614,0.010255485367864109,0.01865552840039478,0.02165074124777235,0.02146957182976787,0.016959919513860413,0.029752486540180128,0.01508385550670924,0.023257000516969425,0.015536081728207925,0.011722569201944543,0.012734697770878756,0.02511916041047695,0.02105404697985687,0.020726247626964213,0.024346261718478965,,0.03008011381764257,,0.015542403606765658,,,,,,,0.009709528426290807,0.014088385769769228,0.030328820501370146,,,0.02677053864535713,,,0.015152512329354568,,,0.02923554361745742,,0.012094725708511734,0.023281366406078332,,,0.018401086290983828,
2003-05-31,0.01427222175421135,0.009870973106600628,0.011648763059494183,0.005103567498195636,0.01782290785705986,0.022234820412085122,0.03314497154913396,0.01598597268529268,0.028439577304365964,0.012665309594285813,0.018688694735605856,0.006019841965273836,0.014160541150414893,0.010883676276648605,0.011540410666827875,0.01837705890575858,0.02258503521403904,0.006325476582920484,0.010977594596418814,0.015994617192397552,0.012993354030936615,0.018641574166477992,0.007861726335750491,0.014188199563676833,0.009748108263565832,0.019793521319486865,0.018716988810235348,0.015470988490763254,0.009640870803948027,0.027416923830448747,0.013034887309420234,0.019934320367297264,0.019725148427232247,0.022111862877828313,0.008466929396268556,0.022592907411528928,0.021261722179016486,0.019191288090826552,0.023044375613295455,,0.022578268510116115,,0.01922536390527754,,,,,,,0.023102234122996862,0.02022152453678958,0.026341406174808395,,,0.031249327801998423,,,0.015474550899464016,,,0.02082021551483544,,0.027154449389457002,0.042140255477060996,,,0.015358651820403088,
